,Unnamed: 0,Sesso,Categoria,Sotto_categoria,Marca,Articolo,Prezzo,Prezzo_scontato,Materiali,Colore,Gruppo,Link,Acrilico,Alluminio,Altre_fibre,Cashmere,Cotone,Cuoio,Lana,Lino,Lyocell,Modal,Poliammide,Poliestere,Polipropilene,Polistirene,Poliuretano,Seta,Viscosa,Cachemire,Gomma,Lana_riciclata,Metallica,Modacrilica,Nylon,N.Fibre_Differenti,Materiale
1573,1574,0,jeans,Pantaloni,H&M,90's straight high jeans,29.99,Null,Cotone 100%,Blu,4032,https://www2.hm.com/it_it/productpage.1066976003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1574,1575,0,jeans,Pantaloni,H&M,90's straight high jeans,29.99,Null,Cotone 100%,Blu,4032,https://www2.hm.com/it_it/productpage.1066976003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1575,1576,0,jeans,Pantaloni,H&M,90s baggy low jeans,29.99,Null,Cotone 100%,Blu,4035,https://www2.hm.com/it_it/productpage.1059695002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1576,1577,0,jeans,Pantaloni,H&M,90s baggy low jeans,29.99,Null,Cotone 100%,Nero,4035,https://www2.hm.com/it_it/productpage.1059695002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1577,1578,0,jeans,Pantaloni,H&M,90s baggy low jeans,29.99,Null,Cotone 100%,Blu,4035,https://www2.hm.com/it_it/productpage.1059695002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1578,1579,0,jeans,Pantaloni,H&M,straight high jeans,34.99,Null,Cotone 100%,Blu,4044,https://www2.hm.com/it_it/productpage.1091743003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1579,1580,0,jeans,Pantaloni,H&M,straight high jeans,34.99,Null,Cotone 100%,Blu,4044,https://www2.hm.com/it_it/productpage.1091743003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1580,1581,0,jeans,Pantaloni,H&M,straight high jeans,34.99,Null,Cotone 100%,Blu,4044,https://www2.hm.com/it_it/productpage.1091743003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1581,1582,0,jeans,Pantaloni,H&M,straight high jeans,34.99,Null,Cotone 100%,Grigio,4044,https://www2.hm.com/it_it/productpage.1091743003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1582,1583,0,jeans,Pantaloni,H&M,straight regular jeans,39.99,Null,Cotone 100%,Giallo,4050,https://www2.hm.com/it_it/productpage.1101656003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1583,1584,0,jeans,Pantaloni,H&M,straight regular jeans,39.99,Null,Cotone 100%,Grigio,4050,https://www2.hm.com/it_it/productpage.1101656003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1584,1585,0,jeans,Pantaloni,H&M,straight high jeans,49.99,Null,Cotone 100%,Blu,4051,https://www2.hm.com/it_it/productpage.1113026001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1585,1586,0,jeans,Pantaloni,H&M,loose straight high jeans,19.99,Null,Cotone 100%,Blu,4057,https://www2.hm.com/it_it/productpage.0864224038.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1586,1587,0,jeans,Pantaloni,H&M,loose straight high jeans,19.99,Null,Cotone 100%,Blu,4057,https://www2.hm.com/it_it/productpage.0864224038.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1587,1588,0,jeans,Pantaloni,H&M,loose straight high jeans,19.99,Null,Cotone 100%,Bianco,4057,https://www2.hm.com/it_it/productpage.0864224038.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1588,1589,0,jeans,Pantaloni,H&M,loose straight high jeans,19.99,Null,Cotone 100%,Blu,4057,https://www2.hm.com/it_it/productpage.0864224038.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1589,1590,0,jeans,Pantaloni,H&M,straight low cargo jeans,14.99,Null,Cotone 100%,Bianco,4087,https://www2.hm.com/it_it/productpage.1065875003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1590,1591,0,jeans,Pantaloni,H&M,h&m+ 90's straight high jeans,29.99,Null,Cotone 100%,Blu,4089,https://www2.hm.com/it_it/productpage.1088570001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1591,1592,0,jeans,Pantaloni,H&M,h&m+ 90s baggy low jeans,29.99,Null,Cotone 100%,Blu,4098,https://www2.hm.com/it_it/productpage.1099612002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1592,1593,0,jeans,Pantaloni,H&M,h&m+ 90’s straight ultra high jeans,39.99,Null,Cotone 100%,Blu,4099,https://www2.hm.com/it_it/productpage.1043619003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1593,1594,0,jeans,Pantaloni,H&M,h&m+ 90’s straight ultra high jeans,39.99,Null,Cotone 100%,Blu,4099,https://www2.hm.com/it_it/productpage.1043619003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1594,1595,0,jeans,Pantaloni,H&M,wide high jeans,29.99,14.99,Cotone 100%,Blu,4105,https://www2.hm.com/it_it/productpage.1017636007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1595,1596,0,jeans,Pantaloni,H&M,90s straight baggy jeans,29.99,Null,Cotone 100%,Blu,4108,https://www2.hm.com/it_it/productpage.1056223001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1596,1597,0,jeans,Pantaloni,H&M,straight regular jeans,34.99,Null,Cotone 100%,Blu,4120,https://www2.hm.com/it_it/productpage.1103823001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1597,1598,0,jeans,Pantaloni,H&M,h&m+ loose straight high jeans,22.99,Null,Cotone 100%,Blu,4128,https://www2.hm.com/it_it/productpage.1020581006.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1598,1599,0,jeans,Pantaloni,H&M,h&m+ loose straight high jeans,22.99,Null,Cotone 100%,Bianco,4128,https://www2.hm.com/it_it/productpage.1020581006.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1599,1600,0,jeans,Pantaloni,H&M,90s baggy regular jeans,29.99,Null,Cotone 100%,Blu,4134,https://www2.hm.com/it_it/productpage.1032685001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1600,1601,0,jeans,Pantaloni,H&M,slim high jeans,29.99,Null,Cotone 100%,Blu,4135,https://www2.hm.com/it_it/productpage.1012259008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1601,1602,0,jeans,Pantaloni,H&M,slim high jeans,29.99,Null,Cotone 100%,Blu,4135,https://www2.hm.com/it_it/productpage.1012259008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1602,1603,0,jeans,Pantaloni,H&M,straight regular jeans,39.99,Null,Cotone 100%,Grigio,4139,https://www2.hm.com/it_it/productpage.1045260001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1603,1604,0,jeans,Pantaloni,H&M,90s straight ultra high jeans,39.99,Null,Cotone 100%,Blu,4146,https://www2.hm.com/it_it/productpage.1039510003.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1604,1605,0,jeans,Jeans,H&M,salopette denim mom fit,39.99,Null,Cotone 100%,Blu,4157,https://www2.hm.com/it_it/productpage.1030061008.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1605,1606,0,jeans,Jeans,H&M,mom loose fit ultra high jeans,29.99,Null,Cotone 100%,Nero,4164,https://www2.hm.com/it_it/productpage.1041089001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1606,1607,0,jeans,Jeans,H&M,mom loose fit ultra high jeans,29.99,Null,Cotone 100%,Blu,4164,https://www2.hm.com/it_it/productpage.1041089001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1607,1608,0,jeans,Jeans,H&M,mom loose fit ultra high jeans,29.99,Null,Cotone 100%,Blu,4164,https://www2.hm.com/it_it/productpage.1041089001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1608,1609,0,jeans,Jeans,H&M,h&m+ mom loose-fit ultra high jeans,29.99,Null,Cotone 100%,Blu,4167,https://www2.hm.com/it_it/productpage.0978833016.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1609,1610,0,jeans,Jeans,H&M,h&m+ mom loose-fit ultra high jeans,29.99,Null,Cotone 100%,Nero,4167,https://www2.hm.com/it_it/productpage.0978833016.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1610,1611,0,jeans,Jeans,H&M,h&m+ mom loose-fit ultra high jeans,29.99,Null,Cotone 100%,Blu,4167,https://www2.hm.com/it_it/productpage.0978833016.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1611,1612,0,jeans,Jeans,H&M,h&m+ mom loose-fit ultra high jeans,29.99,Null,Cotone 100%,Blu,4167,https://www2.hm.com/it_it/productpage.0978833016.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1612,1613,0,jeans,Jeans,H&M,slim mom high ankle jeans,29.99,Null,Cotone 100%,Blu,4199,https://www2.hm.com/it_it/productpage.0640021011.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1613,1614,0,jeans,Jeans,H&M,loose high waist jeans,29.99,Null,Cotone 100%,Nero,4201,https://www2.hm.com/it_it/productpage.1006406002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1614,1615,0,jeans,Jeans,H&M,loose high waist jeans,29.99,Null,Cotone 100%,Blu,4201,https://www2.hm.com/it_it/productpage.1006406002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1615,1616,0,gonne,Gonne,H&M,gonna corta in satin,14.99,7.99,Viscosa 100%,Verde,4204,https://www2.hm.com/it_it/productpage.0989904005.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1616,1617,0,gonne,Gonne,H&M,gonna in lyocell,24.99,12.99,Lyocell 100%,Ciano,4205,https://www2.hm.com/it_it/productpage.0987726001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lyocell
1617,1618,0,gonne,Gonne,H&M,gonna svasata,34.99,9.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,4209,https://www2.hm.com/it_it/productpage.1024166006.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1618,1619,0,gonne,Gonne,H&M,twill mini skirt,19.99,Null,Poliestere 100%,Giallo,4215,https://www2.hm.com/it_it/productpage.1130145001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1619,1620,0,gonne,Gonne,H&M,gonna in denim con borchie,99.0,Null,Cotone 100%,Blu,4235,https://www2.hm.com/it_it/productpage.1053287001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1620,1621,0,gonne,Gonne,H&M,gonna incrociata in satin,19.99,13.99,Poliestere 100%,Nero,4240,https://www2.hm.com/it_it/productpage.1066690001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1621,1622,0,gonne,Gonne,H&M,gonna in velluto a coste con pieghe,24.99,9.99,Cotone 100%,Marrone,4256,https://www2.hm.com/it_it/productpage.1067385001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1622,1623,0,gonne,Gonne,H&M,minigonna,24.99,Null,"Esterno: Poliestere 100%,Rivestimento: Poliestere 100%",Nero,4257,https://www2.hm.com/it_it/productpage.1087905003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1623,1624,0,gonne,Gonne,H&M,minigonna,24.99,Null,"Esterno: Poliestere 100%,Rivestimento: Poliestere 100%",Marrone,4257,https://www2.hm.com/it_it/productpage.1087905003.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1624,1625,0,gonne,Gonne,H&M,gonna in maglia,19.99,6.99,Acrilico 100%,Nero,4260,https://www2.hm.com/it_it/productpage.1045036006.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
1625,1626,0,gonne,Gonne,H&M,gonna in maglia,19.99,Null,Acrilico 100%,Rosa,4260,https://www2.hm.com/it_it/productpage.1045036006.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
1626,1627,0,gonne,Gonne,H&M,gonna in maglia,19.99,5.99,Acrilico 100%,Blu,4260,https://www2.hm.com/it_it/productpage.1045036006.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
1627,1628,0,gonne,Gonne,H&M,gonna in denim low waist,19.99,Null,Cotone 100%,Nero,4262,https://www2.hm.com/it_it/productpage.1062427004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1628,1629,0,gonne,Gonne,H&M,gonna in denim low waist,19.99,Null,Cotone 100%,Bianco,4262,https://www2.hm.com/it_it/productpage.1062427004.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1629,1630,0,gonne,Gonne,H&M,gonna svasata,9.99,3.99,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,4300,https://www2.hm.com/it_it/productpage.1045726004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1630,1631,0,gonne,Gonne,H&M,gonna svasata,9.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,4300,https://www2.hm.com/it_it/productpage.1045726004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1631,1632,0,gonne,Gonne,H&M,gonna svasata,9.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Bianco,4300,https://www2.hm.com/it_it/productpage.1045726004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1632,1633,0,gonne,Gonne,H&M,gonna svasata,9.99,6.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Marrone,4300,https://www2.hm.com/it_it/productpage.1045726004.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1633,1634,0,gonne,Gonne,H&M,gonna increspata arricciata,19.99,Null,"Fodera interna: Cotone 100%,Esterno: Cotone 100%",Marrone,4303,https://www2.hm.com/it_it/productpage.1072474007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1634,1635,0,gonne,Gonne,H&M,gonna increspata arricciata,19.99,Null,"Esterno: Cotone 100%,Fodera interna: Cotone 100%",Beige,4303,https://www2.hm.com/it_it/productpage.1072474007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1635,1636,0,gonne,Gonne,H&M,gonna increspata arricciata,19.99,13.99,"Esterno: Cotone 100%,Fodera interna: Cotone 100%",Arancione,4303,https://www2.hm.com/it_it/productpage.1072474007.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1636,1637,0,gonne,Gonne,H&M,gonna con smock in vita,19.99,13.99,Lyocell 100%,Blu,4316,https://www2.hm.com/it_it/productpage.1098572001.html,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lyocell
1637,1638,0,gonne,Gonne,H&M,gonna utility in denim,24.99,Null,Cotone 100%,Blu,4318,https://www2.hm.com/it_it/productpage.1094146001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1638,1639,0,gonne,Gonne,H&M,gonna incrociata fantasia,19.99,7.99,Viscosa 100%,Nero,4327,https://www2.hm.com/it_it/productpage.1078170002.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1639,1640,0,gonne,Gonne,H&M,gonna incrociata fantasia,19.99,Null,Viscosa 100%,Arancione,4327,https://www2.hm.com/it_it/productpage.1078170002.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1640,1641,0,gonne,Gonne,H&M,gonna drappeggiata,29.99,Null,"Esterno: Cotone 100%,Fodera interna: Cotone 100%",Blu,4328,https://www2.hm.com/it_it/productpage.1072744002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1641,1642,0,gonne,Gonne,H&M,gonna corta in jersey,17.99,Null,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Altro,4330,https://www2.hm.com/it_it/productpage.1083755001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1642,1643,0,gonne,Gonne,H&M,gonna a pieghe in denim,24.99,Null,Cotone 100%,Grigio,4336,https://www2.hm.com/it_it/productpage.1044163005.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1643,1644,0,gonne,Gonne,H&M,gonna in popeline di cotone,19.99,12.99,Cotone 100%,Rosso,4347,https://www2.hm.com/it_it/productpage.1078762001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1644,1645,0,gonne,Gonne,H&M,gonna corta effetto uncinetto,24.99,9.99,Cotone 100%,Nero,4348,https://www2.hm.com/it_it/productpage.1063995001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1645,1646,0,gonne,Gonne,H&M,short wrapover cargo skirt,19.99,Null,Cotone 100%,Nero,4350,https://www2.hm.com/it_it/productpage.1094302001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1646,1647,0,gonne,Gonne,H&M,smocked mini skirt,34.99,Null,Poliestere 100%,Arancione,4354,https://www2.hm.com/it_it/productpage.1094530001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1647,1648,0,gonne,Gonne,H&M,gonna corta in twill,14.99,Null,Cotone 100%,Nero,4355,https://www2.hm.com/it_it/productpage.1045047001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1648,1649,0,gonne,Gonne,H&M,gonna in piqué,14.99,6.99,Cotone 100%,Blu,4363,https://www2.hm.com/it_it/productpage.0992949002.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1649,1650,0,gonne,Gonne,H&M,gonna corta,29.99,Null,Cotone 100%,Beige,4378,https://www2.hm.com/it_it/productpage.1049361001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1650,1651,0,gonne,Gonne,H&M,gonna a balze,19.99,11.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,4380,https://www2.hm.com/it_it/productpage.0937471001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1651,1652,0,gonne,Gonne,H&M,gonna svasata,14.99,5.99,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Nero,4388,https://www2.hm.com/it_it/productpage.1000044001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1652,1653,0,gonne,Gonne,H&M,gonna incrociata con volant,39.99,Null,Viscosa 100%,Arancione,4396,https://www2.hm.com/it_it/productpage.1132676001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1653,1654,0,gonne,Gonne,H&M,gonna svasata,19.99,8.99,Poliestere 100%,Nero,4398,https://www2.hm.com/it_it/productpage.0674606081.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1654,1655,0,gonne,Gonne,H&M,gonna con smock,24.99,14.99,Viscosa 100%,Rosa,4406,https://www2.hm.com/it_it/productpage.0974237001.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1655,1656,0,gonne,Gonne,H&M,gonna in maglia jacquard,19.99,9.99,Acrilico 100%,Nero,4409,https://www2.hm.com/it_it/productpage.1029547002.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
1656,1657,0,gonne,Gonne,H&M,minigonna drappeggiata,29.99,11.99,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Giallo,4412,https://www2.hm.com/it_it/productpage.0972445001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1657,1658,0,gonne,Gonne,H&M,h&m+ gonna in maglia,19.99,7.99,Acrilico 100%,Nero,4418,https://www2.hm.com/it_it/productpage.1045199002.html,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acrilico
1658,1659,0,gonne,Gonne,H&M,gonna con vita a sacchetto,19.99,5.99,Poliestere 100%,Rosso,4422,https://www2.hm.com/it_it/productpage.0674052014.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1659,1660,0,gonne,Gonne,H&M,minigonna drappeggiata,49.99,Null,Poliestere 100%,Bianco,4424,https://www2.hm.com/it_it/productpage.1030938001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1660,1661,0,gonne,Gonne,H&M,gonna a pieghe in denim,24.99,Null,Cotone 100%,Nero,4427,https://www2.hm.com/it_it/productpage.1000052001.html,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cotone
1661,1662,0,gonne,Gonne,H&M,gonna in finta pelle,24.99,14.99,"Esterno: Poliestere 100%,Fodera interna: Poliestere 100%",Nero,4431,https://www2.hm.com/it_it/productpage.0913033002.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1662,1663,0,gonne,Gonne,H&M,minigonna con paillettes e strass,129.0,Null,Poliestere 100%,Nero,4434,https://www2.hm.com/it_it/productpage.1027326001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1663,1664,0,gonne,Gonne,H&M,gonna plissettata,34.99,Null,Poliestere 100%,Nero,4435,https://www2.hm.com/it_it/productpage.0998124008.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1664,1665,0,gonne,Gonne,H&M,gonna plissettata,34.99,Null,Poliestere 100%,Verde,4435,https://www2.hm.com/it_it/productpage.0998124008.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1665,1666,0,gonne,Gonne,H&M,gonna plissettata,34.99,Null,Poliestere 100%,Blu,4435,https://www2.hm.com/it_it/productpage.0998124008.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1666,1667,0,gonne,Gonne,H&M,gonna plissettata glitter,29.99,Null,Poliestere 100%,Grigio,4440,https://www2.hm.com/it_it/productpage.1036604001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1667,1668,0,gonne,Gonne,H&M,gonna plissettata,29.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Blu,4441,https://www2.hm.com/it_it/productpage.0982969001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1668,1669,0,gonne,Gonne,H&M,h&m+ gonna plissettata,24.99,Null,"Fodera interna: Poliestere 100%,Esterno: Poliestere 100%",Beige,4444,https://www2.hm.com/it_it/productpage.0929216001.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Poliestere
1669,1670,0,gonne,Gonne,H&M,gonna in viscosa,19.99,Null,Viscosa 100%,Beige,4445,https://www2.hm.com/it_it/productpage.0942952016.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1670,1671,0,gonne,Gonne,H&M,gonna in viscosa,19.99,Null,Viscosa 100%,Verde,4445,https://www2.hm.com/it_it/productpage.0942952016.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1671,1672,0,gonne,Gonne,H&M,gonna in viscosa,19.99,Null,Viscosa 100%,Verde,4445,https://www2.hm.com/it_it/productpage.0942952016.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
1672,1673,0,gonne,Gonne,H&M,gonna in viscosa,19.99,Null,Viscosa 100%,Rosso,4445,https://www2.hm.com/it_it/productpage.0942952016.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Viscosa
